vehicle,group,file,sample_index,sample_info,thickness_mean,thickness_std,thickness_min,thickness_max,mat_00_mean,mat_00_std,mat_01_mean,mat_01_std,mat_02_mean,mat_02_std,mat_03_mean,mat_03_std,mat_04_mean,mat_04_std,mat_05_mean,mat_05_std,mat_06_mean,mat_06_std,mat_07_mean,mat_07_std,mat_08_mean,mat_08_std,mat_09_mean,mat_09_std,mat_10_mean,mat_10_std,mat_11_mean,mat_11_std,mat_12_mean,mat_12_std,mat_13_mean,mat_13_std,mat_14_mean,mat_14_std
JX65,normal,batch_0.feather,3,C_7_7,1.0171798428329732,0.7067542759010365,0.0,4.233524799346924,0.5629672276302328,0.7657248274160139,0.6213240773137535,0.7883639504976012,0.1612420449544548,0.3944843576250582,0.38696441179077185,0.5769841838678385,0.36386844424386283,0.5715754280203651,0.3609090244460424,0.5775055970763607,0.3596307186657141,0.5795951223593178,0.36029225153526223,0.5809078363719015,0.29450519535540043,0.5382428573365325,-0.15225523261114868,0.07234876166740434,-0.15543974724314558,0.07386198184501694,0.4469994901157382,0.6717075955683343,-0.15538630812050944,0.07383658860053917,-0.15522018003817417,0.07375764772718864,-0.15475833764800292,0.07353818909550205
JX65,normal,batch_0.feather,4,C_8_7,1.07474693879787,0.768978335697702,0.0,5.4637837409973145,0.4704645224563234,0.8081014384159667,0.5307873426488726,0.8224818865399601,0.22058032930618204,0.363125398891441,0.33751412161520394,0.6056927090626099,0.3139842735859305,0.6113177367606645,0.3097657489734582,0.6172267609255427,0.30709373040793697,0.6180158376886191,0.30521037537026935,0.6164079739328336,0.24287537762985642,0.5670238583792673,-0.14657405869893816,0.07662730859686864,-0.14963974797997615,0.0782300172936285,0.3923676200349347,0.6992948610053199,-0.14958830285744235,0.07820312234842175,-0.1494283735934417,0.07811951308514967,-0.1489837641541096,0.07788707615178075
JX65,normal,batch_0.feather,5,A_11_0,510169.62059687317,4838887.765760321,0.0,46406468.0,-0.003197853037894334,0.8444603871569454,0.06969643442088534,0.8470606397468645,0.29537843026528765,0.4878085141903911,0.1490083735506979,0.79473884865019,0.07377325658784387,0.7433928676073123,0.05478303588154179,0.7312251169189908,0.04688690812454611,0.7277392818873986,0.04336379565563299,0.7263803381406516,0.02763484052508702,0.728723926684159,-0.1307060384577474,0.08549923353373758,-0.13343983804427514,0.08728750416028128,0.15424198143265228,0.7967949326153129,-0.13339396234004716,0.08725749531293789,-0.1332513469228544,0.0871642057526162,-0.13285487063645107,0.08690485722516925
JX65,normal,batch_0.feather,6,A_10_0,465846.33311640384,4626144.675091717,0.0,46406468.0,0.11195587856254431,0.8808742598656969,0.17704980412342758,0.888881427961442,0.306391765386275,0.46528721486833385,0.18123674013847157,0.7509921424801079,0.0993586131986582,0.7080309388934055,0.07969872808549773,0.6989625480975575,0.07052253680640941,0.694920876125548,0.06623092724789885,0.6930278981563828,0.03420342158430441,0.6728165540591511,-0.13997302850985505,0.08081629722590541,-0.14290065306324537,0.0825066212732603,0.21196784513160166,0.7944874934973005,-0.1428515247954807,0.08247825606080265,-0.14269879801948618,0.08239007612605984,-0.1422742117708703,0.08214493255205813
JX65,normal,batch_0.feather,7,A_9_0,472854.3862774456,4660457.161746562,0.0,46406468.0,0.2550267646235763,0.9081553515609521,0.317412888662277,0.9211873745815515,0.31249589296452807,0.44062573414647505,0.24926049439556983,0.7224453024719124,0.15616253374115122,0.6861391560262533,0.13469796723590022,0.679279371356895,0.12373813581199575,0.6743955303489318,0.11842221961113,0.6717487355648966,0.06870771505795151,0.6314583719639124,-0.15414602242332676,0.07076643668143011,-0.15737008412191472,0.07224656152971279,0.30691460326719394,0.8009145392401025,-0.15731598136265396,0.07222172365567896,-0.15714779020977454,0.07214450928203303,-0.1566802124049893,0.071929850385244
JX65,normal,batch_0.feather,8,A_8_0,539857.4805263088,4976081.9296368975,0.0,46406468.0,0.4706118281570034,0.8864268312879828,0.5346952092714101,0.9036990139852021,0.29224921295220063,0.4008745960050399,0.3869492500561194,0.684343467247282,0.28077093366493017,0.6553819718114794,0.25704566036703363,0.6501537754606076,0.24397823813989908,0.6444874468711732,0.2374997877042179,0.6410908359830835,0.1670499171079336,0.5894118769197595,-0.1711630823905399,0.05145916389628945,-0.17474306667733577,0.052535464904589164,0.4770368704664837,0.7870895626647811,-0.17468299120542072,0.052517403570847936,-0.1744962324703909,0.0524612556666273,-0.17397703608071924,0.052305162356455076
JX65,normal,batch_0.feather,9,A_8__1,541440.4073013997,4983285.790217104,0.0,46406468.0,0.4654830946263576,0.8865478598829433,0.5292421881595205,0.9037132780982478,0.2916922249546893,0.39963045773048184,0.38503646530816965,0.6843947093953128,0.2782420488988933,0.654948024405129,0.2542396864785901,0.6495248079772701,0.24101404854316383,0.6437201712038328,0.23441846542696865,0.6402243763986659,0.16401052436927357,0.5879804468393902,-0.17031397588790212,0.05272118946294891,-0.1738762005743519,0.05382388653536549,0.4754441245807331,0.7875229844436248,-0.17381642312507783,0.05380538225107132,-0.17363059086352656,0.053747857330887036,-0.1731139701053781,0.05358793586391689
JX65,normal,batch_0.feather,10,C_1__2,1.6447262932735562,0.9758428236441646,0.0,8.00960922241211,-0.14137120156145347,0.9447417921987821,-0.09178346006084458,0.959272013653803,0.47024884707688813,0.5139726659224213,-0.07223929438402112,0.6976104740000726,-0.13020623132626347,0.6966493020494565,-0.14590775576516019,0.7027963492804246,-0.15456605780327343,0.7037245839184948,-0.16053872290046076,0.7014790121840371,-0.1915085612837641,0.6452318426124974,-0.16141656254316677,0.06380053231941558,-0.16479269219368703,0.06513496086557294,-0.052363507001447526,0.7613695864023514,-0.16473603759250638,0.06511256791127457,-0.1645599134387906,0.06504295414554762,-0.16407028158982445,0.06484942522816121
JX65,normal,batch_0.feather,11,A_8__2,567219.1043811603,5099103.478693347,0.0,46406468.0,0.4791665383996122,0.887676648055101,0.5439177273587572,0.904331760126788,0.2924246086018721,0.39787560262178584,0.39993002219276114,0.6872463371450229,0.2898489066188028,0.6577002703965156,0.26489365330101894,0.6519774370478932,0.25102775595540816,0.6458628737136046,0.24401720958461998,0.6421187601782496,0.17180390522063715,0.5894267536654515,-0.1726959940862935,0.04906152617818966,-0.17630804019218727,0.0500876790748949,0.4946628225110792,0.7920452238847453,-0.17624742669307475,0.05007045927318994,-0.1760589953739502,0.0500169274692623,-0.1755351491368523,0.04986810701739328
JX65,normal,batch_0.feather,12,A_8__3,578114.3299107805,5147231.00865059,0.0,46406468.0,0.5081559932930894,0.8791188948571662,0.5739033620249594,0.8955755622567707,0.2860313074052443,0.3928515853208618,0.4232573897689348,0.6827728099244904,0.3132733625578268,0.6559611846186146,0.2880708636507536,0.6503193506297357,0.2737725083841346,0.6438773677737147,0.2662094291596011,0.6394856322573198,0.1914293977954106,0.5869347981822562,-0.17474719659932406,0.04557610209521245,-0.17840214490505632,0.046529355139476085,0.5228912501624828,0.7893236346625124,-0.1783408114670572,0.04651335866521321,-0.17815014204856405,0.04646362986238671,-0.17762007381006037,0.04632538189832469
JX65,normal,batch_0.feather,13,A_8__4,397724.6875343107,4277706.218203018,0.0,46406468.0,0.5278157088738307,0.8593121792756815,0.5930175765248753,0.8760568147540388,0.26935189728753856,0.3829026510863969,0.44149444132595367,0.6714595375353579,0.3356018806445139,0.649329518561267,0.31047294563143873,0.6434734649465631,0.2956811095165253,0.6361519259953231,0.28700772394630497,0.630110846890812,0.20987668457766556,0.5767324332464031,-0.17206762102340845,0.05006393669751979,-0.17566652430866617,0.051111055645194456,0.5456630811656314,0.7805762185516105,-0.1756061313583295,0.05109348401361035,-0.1754183856669508,0.05103885846376684,-0.17489644550107492,0.05088699735667155
JX65,normal,batch_0.feather,14,A_8__5,1.0358028026263661,0.7990312852114573,0.0,5.0,0.4653669057581588,0.8582181472544248,0.527430542700912,0.8739537597254949,0.2639058620338259,0.3850941570438848,0.3939767187245981,0.6691917277970042,0.3032141049125006,0.6526933476679077,0.2811779501915227,0.6482069501037906,0.26780622261888576,0.6412387532998435,0.2587700822304846,0.6338389953808578,0.18596276827030198,0.5768988512168356,-0.16097849790728996,0.06426492087449422,-0.16434546515847073,0.06560906240145606,0.4845223334507845,0.7750476730787157,-0.1642889643108879,0.06558650645426253,-0.16411331813639585,0.06551638598691889,-0.16362501508785918,0.06532144841956308
JX65,normal,batch_0.feather,15,A_8__6,1.0838906599350675,0.794450856726415,0.0,5.4637837409973145,0.45103316943561717,0.8362070450985337,0.5112882971283976,0.8517633659258558,0.24442436269677742,0.3767315418835804,0.352868859706459,0.6401045691640886,0.2989809429812473,0.6359881937242547,0.2864297561742882,0.6371216546422486,0.27860896670544216,0.6341918417092373,0.2730234093998766,0.6295239594239161,0.20709167534107437,0.5761401359404208,-0.15209605459144532,0.07247814376454187,-0.15527723991433315,0.07399407005071765,0.42322648941386015,0.7399456819186273,-0.15522385666060584,0.07396863139516645,-0.15505790225991498,0.07388954935099405,-0.15459654271132375,0.07366969825901443
JX65,normal,batch_0.feather,16,A_9__1,478857.6434173936,4689641.579572681,0.0,46406468.0,0.26210560319811377,0.8998598447957841,0.32386549577903884,0.9130172486425051,0.3034268958986144,0.4367089501461808,0.255670818715869,0.7178802902146573,0.16358877366971222,0.681285970868529,0.14229241553462563,0.6742458695717071,0.13130730728179554,0.6691933670740492,0.1259245467179534,0.666409108377694,0.07637793083148413,0.6264719487069511,-0.15207492801658146,0.07249527210762863,-0.15525567146377395,0.07401155664393655,0.3144491191740087,0.7970536639346558,-0.15520229562513252,0.073986111976647,-0.15503636427598022,0.07390701124345332,-0.15457506881154337,0.07368710819529661
JX65,normal,batch_0.feather,17,A_9__2,481707.2909052997,4703428.811926474,0.0,46406468.0,0.2633728748760626,0.8979276532332349,0.32457940762150983,0.9111713346106345,0.30221125486792666,0.43399775576586197,0.25690490381093667,0.7155761285881569,0.16262001682291835,0.6778358100785401,0.14074847915066263,0.6703563343788377,0.12947082939667792,0.6649830920469616,0.1239108036761083,0.6619810645706543,0.07342752230167066,0.6206394782084245,-0.15142298320859565,0.0730188558858046,-0.1545900908171724,0.07454609150847614,0.3171220368680813,0.7964363041078223,-0.1545369438006079,0.07452046307173534,-0.15437172379870379,0.07444079104803507,-0.1539124059066841,0.07421929979056045
JX65,normal,batch_0.feather,18,A_9__3,484485.11798547563,4716828.060804901,0.0,46406468.0,0.271064253669842,0.9015600399771851,0.3322535117446203,0.9150727709813127,0.30522532456252344,0.4325295344782644,0.26344650900935696,0.7175183600892715,0.1704551838727296,0.6835888702596429,0.14834758996491096,0.6763797720382612,0.13651876904235313,0.6704881263596582,0.13020033458276797,0.6665399059791001,0.07802523472133834,0.6225171938439938,-0.15300007361341417,0.07173555104030475,-0.1562001670667727,0.07323594552924087,0.328421762626161,0.8042081435258174,-0.15614646651699882,0.07321076751174156,-0.1559795257269147,0.07313249572217886,-0.1555154239782775,0.07291489716883066
JX65,normal,batch_0.feather,19,A_9__4,462323.0381101211,4608794.1672140155,0.0,46406468.0,0.2909126208755857,0.9014996434066451,0.35191812321279237,0.91512672545993,0.3046737936887507,0.4274412572698699,0.27760406843494045,0.7147831407798733,0.1893592315817113,0.6895163983008665,0.16767497492603214,0.683510006420952,0.15537441529344473,0.6771418993369647,0.1477030077947223,0.6713112636307343,0.09155157632657886,0.6220336324907212,-0.15422223753731285,0.07070085266905396,-0.15744789332328624,0.07217960578616567,0.3469929041713243,0.8073327152357557,-0.15739376381375386,0.07215479093105674,-0.15722548950136317,0.07207764811714651,-0.15675768050997238,0.07186318815920104
JX65,normal,batch_0.feather,20,A_9__5,1.214961428331901,0.9097223244825702,0.0,5.0,0.2725679804435129,0.8825430590039329,0.3303284726320809,0.8952029875865147,0.2947402879954402,0.4215226575814109,0.2624700632300873,0.6980078215461014,0.1867644042845381,0.6837107006214465,0.16728585246763034,0.6795341196518613,0.1554001662025367,0.6729483310074635,0.14640370131052977,0.6647281521311348,0.08976062170172114,0.6091744633085991,-0.14563970319241903,0.0772683213140948,-0.14868584983619607,0.07888443719789408,0.32805705645951083,0.792551000184824,-0.148634732657324,0.0788573172675812,-0.1484758228833327,0.07877300858521369,-0.14803404766501882,0.0785386272402227
JX65,normal,batch_0.feather,21,C_1__3,1.7167605650537303,0.9770066667649066,0.0,11.338859558105469,-0.22172086658004656,0.9251683759552767,-0.17434476986145336,0.9393844409356913,0.4468752158258495,0.5080257233862348,-0.1287425083331435,0.6688672645747108,-0.18077770735034845,0.6580533023698341,-0.1979689910465652,0.6631373182035868,-0.20742339864011894,0.6646514800686913,-0.21282783901995458,0.6648537982280579,-0.23910099115636382,0.6139195539220712,-0.16197560426433016,0.06319853154091908,-0.1653634266265583,0.06452036885942926,-0.10257609567233217,0.7345586887812409,-0.16530657581078076,0.06449818719769378,-0.16512984167783804,0.06442923028453974,-0.16463851406341096,0.06423752744210387
