vehicle,file,sample_index,sample_info,n_nodes,n_hard_only_material_nodes,hard_only_material_frac,n_hard_only_vectors_in_sample,hard_only_material_ids_in_sample,hard_only_min_dist_to_hic,hard_only_mean_dist_to_hic,hard_only_median_dist_to_hic,hard_only_top32_nearest_frac,hard_only_nodes_within_60,hard_only_nodes_within_150,hard_only_nodes_within_400,hard_only_frac_within_60,hard_only_frac_within_150,hard_only_frac_within_400
C201,batch_5.feather,11,C_3_1,51060,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,12,C_3_2,52696,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,13,C_3_3,53976,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,14,C_1_0,71779,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,15,C_3_4,57699,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,16,C_3_5,62112,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,17,C_3_6,60579,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,18,C_3_7,52018,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,19,C_3_8,45404,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,20,C_4_1,46665,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,21,C_4_2,49947,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,22,C_4_3,50670,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,23,C_4_4,53126,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,24,C_4_5,54265,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,25,C_0_0,74530,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,26,C_4_6,55708,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,27,C_4_7,49208,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,28,C_4_8,41203,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,29,C_5_1,49126,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,30,C_5_2,52498,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,31,C_5_3,52843,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,32,C_5_4,54904,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,33,C_5_5,54591,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,34,C_5_6,51994,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,35,C_5_7,46804,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
C201,batch_5.feather,36,C_1__1,72865,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,0,A_12__3,57114,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,1,A_12__4,57989,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,2,A_12__5,59680,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,3,A_12__6,59235,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,4,A_12__7,54968,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,5,A_13__1,44219,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,6,A_13__2,44920,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,7,A_13__3,46214,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,8,A_13__4,49445,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,9,A_13__5,51592,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,10,A_9_0,78910,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,11,A_13__6,50321,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,12,A_13__7,45939,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,13,A_13__8,38924,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,14,A_14__6,40269,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,15,A_14__7,35308,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,16,A_14__8,30545,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,17,A_15__9,22103,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,18,C_1_1,69634,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,19,C_1_2,73179,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,20,C_1_3,81300,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,21,A_10_0,82095,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,22,C_1_4,88733,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,23,C_1_5,96081,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,24,C_2_1,52144,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,25,C_2_2,54658,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,26,C_2_3,58770,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,27,C_2_4,71478,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,28,C_2_5,85682,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,29,C_2_6,89270,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,30,C_2_7,93064,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,31,C_3_1,32602,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,32,A_11_0,70402,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,33,C_3_2,37940,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,34,C_3_3,42017,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,35,C_3_4,47168,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_0.feather,36,C_3_5,67948,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,0,C_3_6,78629,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,1,C_3_7,82799,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,2,C_4_1,27000,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,3,C_4_2,32016,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,4,C_4_3,35441,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,5,C_4_4,38742,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,6,A_12_0,60084,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,7,C_4_5,51319,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,8,C_4_6,69112,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,9,C_4_7,72957,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,10,C_4_8,81010,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,11,C_5_1,33291,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,12,C_5_2,36596,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,13,C_5_3,39841,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,14,C_5_4,43322,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,15,C_5_5,53432,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,16,C_5_6,64700,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,17,A_13_0,43783,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,18,C_5_7,65414,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,19,C_5_8,72296,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,20,C_6_1,49974,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,21,C_6_2,53563,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,22,C_6_3,54819,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,23,C_6_4,55310,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,24,C_6_5,60090,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,25,C_6_6,68173,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,26,C_6_7,63918,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,27,C_6_8,64692,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,28,C_1__1,71765,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,29,C_7_1,62345,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,30,C_7_2,66626,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,31,C_7_3,64664,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,32,C_7_4,63958,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,33,C_7_5,65863,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,34,C_7_6,70877,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,35,C_7_7,66564,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_1.feather,36,C_7_8,63683,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,0,A_8_1,73962,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,1,A_8_2,76945,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,2,C_1__2,76738,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,3,A_8_3,73467,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,4,A_8_4,70980,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,5,A_8_5,71422,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,6,C_8_6,69374,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,7,C_8_7,64454,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,8,C_8_8,61561,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,9,A_9_1,82970,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,10,A_9_2,84296,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,11,A_9_3,78786,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,12,A_9_4,74333,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,13,C_1__3,84491,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,14,A_9_5,72271,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,15,A_9_6,70373,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,16,A_9_7,63794,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,17,A_10_1,84656,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,18,A_10_2,84900,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,19,A_10_3,79975,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,20,A_10_4,73483,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,21,A_10_5,70826,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,22,A_10_6,66776,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,23,C_1__4,91362,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,24,A_10_7,59694,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,25,A_10_8,48862,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,26,A_11_1,70885,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,27,A_11_2,70884,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,28,A_11_3,70690,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,29,A_11_4,68139,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,30,A_11_5,66605,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,31,A_11_6,65454,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,32,A_11_7,59843,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,33,A_11_8,46785,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,34,C_1__5,96751,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_2.feather,35,C_0_0,78542,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,0,A_12_1,59616,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,1,A_12_2,59441,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,2,A_12_3,61794,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,3,A_12_4,63376,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,4,A_12_5,63621,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,5,A_12_6,63754,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,6,A_12_7,57742,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,7,A_13_1,46089,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,8,A_13_2,49277,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,9,A_13_3,52319,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,10,C_2__1,54758,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,11,A_13_4,57084,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,12,A_13_5,62259,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,13,A_13_6,59971,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,14,A_13_7,52250,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,15,A_13_8,42693,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,16,A_14_6,47328,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,17,A_14_7,40502,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,18,A_14_8,33860,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,19,A_15_9,23893,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,20,A_12_8,42229,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,21,C_2__2,58862,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,22,A_12__8,41639,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,23,C_2__3,62985,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,24,C_2__4,75410,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,25,C_2__5,87811,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,26,C_2__6,88917,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,27,C_2__7,92882,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,28,C_3__1,37332,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,29,C_3__2,42517,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,30,C_3__3,48400,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,31,C_1_0,69622,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,32,C_3__4,55602,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,33,C_3__5,76977,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,34,C_3__6,82817,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,35,C_3__7,84340,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_3.feather,36,C_4__1,32667,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,0,C_4__2,37891,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,1,C_4__3,43360,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,2,C_4__4,48320,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,3,C_4__5,62342,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,4,C_4__6,74572,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,5,C_2_0,51665,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,6,C_4__7,75323,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,7,C_4__8,82716,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,8,C_5__1,36574,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,9,C_5__2,41529,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,10,C_5__3,46427,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,11,C_5__4,50868,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,12,C_5__5,61963,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,13,C_5__6,68961,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,14,C_5__7,66596,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,15,C_5__8,72841,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,16,C_3_0,32649,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,17,C_6__1,47556,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,18,C_6__2,47737,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,19,C_6__3,49544,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,20,C_6__4,54144,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,21,C_6__5,59929,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,22,C_6__6,67742,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,23,C_6__7,63178,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,24,C_6__8,64318,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,25,C_7__1,56051,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,26,C_7__2,54036,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,27,C_4_0,26396,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,28,C_7__3,54157,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,29,C_7__4,59444,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,30,C_7__5,64779,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,31,C_7__6,69033,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,32,C_7__7,65018,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,33,C_7__8,63059,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,34,A_8__1,65147,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,35,A_8__2,62253,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_4.feather,36,A_8__3,63255,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,0,A_8__4,63346,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,1,C_5_0,32494,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,2,A_8__5,66450,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,3,C_8__6,69262,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,4,C_8__7,66459,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,5,C_8__8,63206,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,6,A_9__1,73610,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,7,A_9__2,70080,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
EP32,batch_5.feather,8,A_9__3,68915,0,0.0,0,,nan,nan,nan,0.0,0,0,0,0.0,0.0,0.0
