vehicle,group,file,sample_index,sample_info,n_nodes,bbox_x,bbox_y,bbox_z,bbox_diag,hic_rel_x,hic_rel_y,hic_rel_z,hic_center_dist_norm,hic_value,age_group,age_label
EP32,normal,batch_0.feather,33,C_3_2,37940,575.0520520806313,596.6227188110352,348.5629425048828,898.9658814945531,0.4902708928916728,0.49859988805122946,0.8322467497076982,0.12897817242957618,515.19,0,Child
EP32,normal,batch_0.feather,34,C_3_3,42017,577.2782075405121,595.0747146606445,354.0587615966797,901.5107606640137,0.486438264637014,0.497325771403193,0.8278294600236503,0.1290561448860247,632.15,0,Child
EP32,normal,batch_0.feather,35,C_3_4,47168,578.5995149612427,598.508415222168,360.8881530761719,907.3202195674176,0.4834227645084003,0.49944757458259753,0.8277929925085934,0.13080858888741542,631.92,0,Child
EP32,normal,batch_0.feather,36,C_3_5,67948,576.196120262146,594.4910278320312,346.4640655517578,897.4736207246357,0.4812363761297728,0.5009269372915575,0.8017760694151167,0.11712155747700441,778.4,0,Child
EP32,normal,batch_1.feather,0,C_3_6,78629,568.3505306243896,576.1282043457031,352.1166076660156,882.5713222725132,0.47549563100954423,0.520285038544474,0.8409095126478563,0.1375627117287873,879.29,0,Child
EP32,normal,batch_1.feather,1,C_3_7,82799,560.9391784667969,520.4911804199219,357.6828308105469,844.6897882007187,0.4658108472020134,0.5749323603393522,0.836130006151248,0.15134834702074285,903.49,0,Child
EP32,normal,batch_1.feather,2,C_4_1,27000,585.1741790771484,597.6300354003906,293.7534637451172,886.4996201541999,0.49149807371915866,0.4991934644108636,0.829812291808611,0.10943304851747099,554.19,0,Child
EP32,normal,batch_1.feather,3,C_4_2,32016,586.1054840087891,599.5285034179688,297.4499969482422,889.6238336961727,0.48978689520181606,0.5000460668726261,0.8262985788503114,0.10930679491429163,533.15,0,Child
EP32,normal,batch_1.feather,4,C_4_3,35441,586.0136871337891,595.1400175094604,339.0843505859375,901.4332358869326,0.4894605459159757,0.497264117031558,0.8407493702454824,0.12837244769436723,659.75,0,Child
EP32,normal,batch_1.feather,5,C_4_4,38742,583.9155349731445,599.2158889770508,348.0625915527344,906.1813291079973,0.4895002278416887,0.5001757629824948,0.8612246675973259,0.13891064550034316,659.77,0,Child
EP32,normal,batch_1.feather,6,A_12_0,60084,551.4163818359375,598.4964904785156,445.4911255836487,927.75019172508,0.4939992025949534,0.5000624377419215,0.6690468212692394,0.08125196632947547,240.55,1,Adult
EP32,normal,batch_1.feather,7,C_4_5,51319,587.8057479858398,596.9804382324219,336.5634460449219,902.8710839377901,0.49163330694424,0.5016606553844518,0.8235678741881051,0.12074439035188025,742.95,0,Child
EP32,normal,batch_1.feather,8,C_4_6,69112,584.8987121582031,580.2318420410156,343.30841064453125,892.5447657243354,0.4881376373373632,0.5159754856539187,0.8440569854672523,0.13297237604479928,736.36,0,Child
EP32,normal,batch_1.feather,9,C_4_7,72957,576.794563293457,524.0599975585938,344.7759246826172,852.1744466520671,0.48135098326493575,0.5720466064094573,0.8686744545666689,0.15611212655197035,908.63,0,Child
EP32,normal,batch_1.feather,10,C_4_8,81010,577.7894134521484,431.9586486816406,384.455810546875,817.4565130522243,0.481050427093745,0.6883194303585043,0.7778891537463463,0.1648109416174312,2149.3,0,Child
EP32,normal,batch_1.feather,11,C_5_1,33291,588.4669494628906,597.9776458740234,330.3411407470703,901.6628443300051,0.49067209807242107,0.5003462573134778,0.8664002098287434,0.13437577777616552,658.66,0,Child
EP32,normal,batch_1.feather,12,C_5_2,36596,589.9889373779297,598.9514312744141,332.4277038574219,904.0674430295152,0.49207114607622626,0.5003722656605021,0.8624420620302905,0.133371428491939,647.44,0,Child
EP32,normal,batch_1.feather,13,C_5_3,39841,590.7083740234375,595.0541458129883,336.13401794433594,903.3337686647398,0.49299571012929805,0.49733116650056575,0.856938543238555,0.13290880324071883,711.12,0,Child
EP32,normal,batch_1.feather,14,C_5_4,43322,588.3661041259766,596.5630798339844,339.7510070800781,904.1531549009358,0.4933136973513688,0.4979235661713984,0.8807830710725911,0.1431584442353989,746.84,0,Child
EP32,normal,batch_1.feather,15,C_5_5,53432,590.7123413085938,596.0627288818359,335.42652893066406,903.7382382342882,0.4926402686523277,0.5011144783493937,0.8681847812136414,0.13674006602758926,740.58,0,Child
EP32,normal,batch_1.feather,16,C_5_6,64700,591.5671081542969,583.2820434570312,346.4293212890625,900.1015833328192,0.49439541784957647,0.5136692926909318,0.8654647881019361,0.14098612872129965,681.37,0,Child
EP32,normal,batch_1.feather,17,A_13_0,43783,519.054931640625,598.5865173339844,440.94380950927734,906.7277893276658,0.49381854321314944,0.49943335237723807,0.6766075465350402,0.0859583360346742,179.84,1,Adult
EP32,normal,batch_1.feather,18,C_5_7,65414,585.8928985595703,525.5739440917969,341.10687255859375,857.8183711004602,0.492180753229665,0.5686465578497132,0.8752447717860072,0.15512029561546256,761.06,0,Child
EP32,normal,batch_1.feather,19,C_5_8,72296,587.8103179931641,433.5019836425781,364.4658508300781,816.2599440022568,0.4918484966340181,0.6853488065622718,0.7954764625246572,0.16471240307727075,1848.93,0,Child
EP32,normal,batch_1.feather,20,C_6_1,49974,590.740234375,595.9970092773438,339.2115020751953,905.1247995260534,0.4971792747031976,0.49824359190812806,0.8804604507093267,0.14260084686877372,641.28,0,Child
EP32,normal,batch_1.feather,21,C_6_2,53563,588.1900024414062,596.3922119140625,342.7688446044922,905.0644343002701,0.496413327714517,0.49871992335897203,0.8732890268618575,0.14139492316193583,718.21,0,Child
EP32,normal,batch_1.feather,22,C_6_3,54819,590.694091796875,595.5956854820251,346.95924377441406,907.763431456154,0.498017869924939,0.4968815948865704,0.8623311861695885,0.13850891188035847,750.21,0,Child
EP32,normal,batch_1.feather,23,C_6_4,55310,593.7168884277344,598.2674026489258,333.39332580566406,906.4076005685104,0.49558063655572937,0.4987863271115829,0.8718109812585755,0.1367918716724314,744.15,0,Child
EP32,normal,batch_1.feather,24,C_6_5,60090,590.8507995605469,595.618896484375,329.0814971923828,901.1998496365734,0.4950332965689316,0.5009699117209114,0.8965560205201881,0.14484414156508102,802.74,0,Child
EP32,normal,batch_1.feather,25,C_6_6,68173,593.4681396484375,584.9640197753906,336.0794219970703,898.5191790381805,0.49556358887461244,0.5125692419834412,0.8902098727012444,0.14621150959631363,738.26,0,Child
EP32,normal,batch_1.feather,26,C_6_7,63918,592.7196655273438,527.62255859375,326.8271942138672,858.2063744330791,0.49701121775138063,0.5669332463932395,0.8915353476254329,0.1546946908325174,1024.85,0,Child
EP32,normal,batch_1.feather,27,C_6_8,64692,592.1995544433594,434.7102966308594,336.8752899169922,808.1821052438991,0.4946707909834406,0.6832780058682012,0.7970486856969203,0.15831922424294148,1466.06,0,Child
EP32,normal,batch_1.feather,28,C_1__1,71765,546.7928009033203,596.6446838378906,378.9163284301758,893.6133558887308,0.47149388999097047,0.5011841171244944,0.7886631108045448,0.12364009606500918,547.34,0,Child
EP32,normal,batch_1.feather,29,C_7_1,62345,594.7212219238281,599.1030731201172,308.40343475341797,898.7382837045751,0.4972653294986513,0.5005301071141115,0.9081841844662562,0.14008117022478017,604.06,0,Child
EP32,normal,batch_1.feather,30,C_7_2,66626,594.892333984375,596.4279937744141,309.30084228515625,897.3796586893736,0.4967310384255184,0.498757262702573,0.9075036787446711,0.14047388997500157,648.96,0,Child
EP32,normal,batch_1.feather,31,C_7_3,64664,593.9163208007812,597.520699262619,310.3334197998047,897.8164698898476,0.49548932478503077,0.49831656756581405,0.8932898895282618,0.13597939212593993,695.06,0,Child
EP32,normal,batch_1.feather,32,C_7_4,63958,595.5183410644531,597.9861679077148,319.4010238647461,902.3561190566395,0.4974076600009382,0.4995239236917007,0.8825718486812426,0.13542759985771305,737.19,0,Child
EP32,normal,batch_1.feather,33,C_7_5,65863,592.3280639648438,594.0159301757812,329.62840270996094,901.311458118701,0.49531143404582784,0.4994927744551667,0.9080336888089486,0.14925861419018838,758.52,0,Child
EP32,normal,batch_1.feather,34,C_7_6,70877,593.1426696777344,584.8350219726562,330.39398193359375,896.108482727467,0.49828310299493334,0.5117805512513962,0.900530930526439,0.14787958444575694,860.5,0,Child
EP32,normal,batch_1.feather,35,C_7_7,66564,595.2889404296875,529.5931396484375,326.3030548095703,860.9944829896687,0.4979934163157302,0.5655807969002746,0.8916128631938058,0.15380544754746628,1016.62,0,Child
EP32,normal,batch_1.feather,36,C_7_8,63683,594.0247192382812,438.0608825683594,321.7508850097656,805.1623040774178,0.49650201524959026,0.683826099323135,0.8132347320036196,0.16024138416974834,1274.07,0,Child
EP32,normal,batch_2.feather,0,A_8_1,73962,595.339111328125,596.5150604248047,358.03226470947266,915.6669576672317,0.4973759046940682,0.4988595845880521,0.8269384466464346,0.12784879091748888,940.82,1,Adult
EP32,normal,batch_2.feather,1,A_8_2,76945,595.681396484375,595.2041244506836,359.53934478759766,915.6270072092539,0.4970675651610408,0.497766898608492,0.8309684304507153,0.12998351302790284,1027.07,1,Adult
EP32,normal,batch_2.feather,2,C_1__2,76738,551.1263122558594,598.886100769043,379.36363220214844,897.9540852363767,0.46962289526647466,0.500315737372288,0.7823304849871056,0.12072624017657274,630.76,0,Child
EP32,normal,batch_2.feather,3,A_8_3,73467,595.0221557617188,594.25177526474,356.57430267333984,913.4176326191632,0.4962863264818901,0.49721047243350497,0.836478589370572,0.13138723199744826,1065.58,1,Adult
EP32,normal,batch_2.feather,4,A_8_4,70980,595.8916320800781,598.4338226318359,353.2811279296875,915.4329208653593,0.4987715700741913,0.5003890847707626,0.8468276349507488,0.13384931119373333,1157.53,1,Adult
EP32,normal,batch_2.feather,5,A_8_5,71422,595.4286499023438,598.0482635498047,342.64915466308594,910.8267924533137,0.4987114944168734,0.5004650110568054,0.871721015273242,0.1398427307431141,1042.89,1,Adult
EP32,normal,batch_2.feather,6,C_8_6,69374,594.9373474121094,583.9881591796875,337.4915008544922,899.384862312489,0.4968996240832119,0.5132483464170602,0.8842202379056816,0.14444846928670377,979.0,0,Child
EP32,normal,batch_2.feather,7,C_8_7,64454,596.6753234863281,531.0995483398438,325.10968017578125,862.4294035156148,0.4982103725409176,0.5643291671995274,0.9223150089726869,0.16405944801316608,1030.34,0,Child
EP32,normal,batch_2.feather,8,C_8_8,61561,594.9684753417969,437.36895751953125,328.18019104003906,808.0726015918003,0.49764301845390235,0.6824831600492198,0.8509823045222676,0.17342705435761244,1192.11,0,Child
EP32,normal,batch_2.feather,9,A_9_1,82970,591.4180297851562,596.9275665283203,402.2012481689453,931.5919974243208,0.49633881342136815,0.4978991056848876,0.7448358336378266,0.10573841815663654,1162.92,1,Adult
EP32,normal,batch_2.feather,10,A_9_2,84296,592.9348754882812,598.0309829711914,398.7354736328125,931.7740075238074,0.496083012803733,0.4993722086215099,0.7485513590904225,0.10639292786571251,975.16,1,Adult
EP32,normal,batch_2.feather,11,A_9_3,78786,595.0421752929688,598.3904948234558,394.9153289794922,931.721252164739,0.4968734633866399,0.4997021565083258,0.7586445837208375,0.109646321255586,1102.06,1,Adult
EP32,normal,batch_2.feather,12,A_9_4,74333,596.34033203125,598.4113922119141,378.0334930419922,925.5416294244536,0.49805570270309196,0.49990311719529984,0.7567902259204252,0.10489236178372568,1217.13,1,Adult
EP32,normal,batch_2.feather,13,C_1__3,84491,556.7994689941406,596.2631533145905,383.1836929321289,901.3241033068625,0.46193391851988685,0.5006492101572249,0.7767573362623708,0.11998670529217553,756.23,0,Child
EP32,normal,batch_2.feather,14,A_9_5,72271,597.7845458984375,595.6128234863281,379.3668899536133,925.2136164202481,0.4984125507288304,0.4985172188671759,0.7746001740551665,0.11260348704260073,1208.19,1,Adult
EP32,normal,batch_2.feather,15,A_9_6,70373,596.1348266601562,585.4984130859375,372.15016174316406,914.7026107805469,0.4981707784838282,0.5114409694010497,0.8026886175335628,0.12337330582648755,1157.57,1,Adult
EP32,normal,batch_2.feather,16,A_9_7,63794,597.5228881835938,531.1625366210938,357.9184341430664,875.9411211448191,0.49795939554714913,0.5629198832836071,0.83645034810445,0.14268006480300283,1591.8,1,Adult
EP32,normal,batch_2.feather,17,A_10_1,84656,594.5880737304688,599.0311279296875,448.5030517578125,955.7867215479058,0.49731075102756594,0.5002960917234344,0.6668817139767432,0.07832735543953115,2093.15,1,Adult
EP32,normal,batch_2.feather,18,A_10_2,84900,596.6707763671875,596.1065444946289,445.9288558959961,954.0500889789074,0.4987798058275298,0.5022826562413879,0.6699833240187147,0.07946771141174672,2091.35,1,Adult
EP32,normal,batch_2.feather,19,A_10_3,79975,595.536865234375,595.1067785322666,440.3131790161133,950.1010111159308,0.49828810417152913,0.5032925101698689,0.67625946780499,0.08171845924167524,1875.88,1,Adult
EP32,normal,batch_2.feather,20,A_10_4,73483,596.401611328125,599.2034912109375,433.0959701538086,949.9009554883228,0.4977138036014385,0.5000431888358949,0.6874023297456232,0.08545590944713279,1850.46,1,Adult
EP32,normal,batch_2.feather,21,A_10_5,70826,597.9384155273438,598.4810943603516,419.4651641845703,944.278027402154,0.4992895572196865,0.5007680499692256,0.6965796920896593,0.08732672562176563,1704.88,1,Adult
